LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Unadjusted gender wage gap (%),Flag Codes,primary_key,primary_key,position,actual_gap_orig,actual_gap,test,
ISR,WAGEGAP,EMPLOYEE,PC,A,2014,14.9459294,,ISR_2014,,3,20.1081412,0.201081412,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2015,14.78040541,,ISR_2015,,3,20.43918919,0.204391892,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2016,14.20333398,,ISR_2016,,3,21.59333204,0.21593332,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2017,14.10410503,,ISR_2017,,3,21.79178994,0.217917899,,
LVA,WAGEGAP,EMPLOYEE,PC,A,2002,15.54022222,,LVA_2002,,3,18.91955557,0.189195556,,
LVA,WAGEGAP,EMPLOYEE,PC,A,2006,19.50402145,,LVA_2006,,3,10.99195711,0.109919571,,
LVA,WAGEGAP,EMPLOYEE,PC,A,2010,15.47217538,,LVA_2010,,3,19.05564924,0.190556492,,
LVA,WAGEGAP,EMPLOYEE,PC,A,2014,14.43850268,,LVA_2014,,3,21.12299465,0.211229947,,
LTU,WAGEGAP,EMPLOYEE,PC,A,2002,17.68432182,,LTU_2002,,3,14.63135637,0.146313564,,
LTU,WAGEGAP,EMPLOYEE,PC,A,2006,17.02380953,,LTU_2006,,3,15.95238095,0.15952381,,
LTU,WAGEGAP,EMPLOYEE,PC,A,2010,19.67871486,,LTU_2010,,3,10.64257028,0.106425703,,
LTU,WAGEGAP,EMPLOYEE,PC,A,2014,18.76012966,,LTU_2014,,3,12.47974068,0.124797407,,
MLT,WAGEGAP,EMPLOYEE,PC,A,2002,18.22213337,,MLT_2002,,3,13.55573327,0.135557333,,
MLT,WAGEGAP,EMPLOYEE,PC,A,2006,21.27964023,,MLT_2006,,3,7.440719542,0.074407195,,
MLT,WAGEGAP,EMPLOYEE,PC,A,2010,21.46606018,,MLT_2010,,3,7.067879636,0.070678796,,
MLT,WAGEGAP,EMPLOYEE,PC,A,2014,20.50526968,,MLT_2014,,3,8.989460632,0.089894606,,
ROU,WAGEGAP,EMPLOYEE,PC,A,2002,17.19792439,,ROU_2002,,3,15.60415122,0.156041512,,
ROU,WAGEGAP,EMPLOYEE,PC,A,2006,20.22900763,,ROU_2006,,3,9.541984733,0.095419847,,
ROU,WAGEGAP,EMPLOYEE,PC,A,2010,20.18413598,,ROU_2010,,3,9.631728045,0.09631728,,
ROU,WAGEGAP,EMPLOYEE,PC,A,2014,24.22680412,,ROU_2014,,3,1.546391753,0.015463918,,
SVN,WAGEGAP,EMPLOYEE,PC,A,2002,20.29737939,,SVN_2002,,3,9.405241223,0.094052412,,
SVN,WAGEGAP,EMPLOYEE,PC,A,2006,21.38971316,,SVN_2006,,3,7.220573689,0.072205737,,
SVN,WAGEGAP,EMPLOYEE,PC,A,2010,24.50413223,,SVN_2010,,3,0.991735537,0.009917355,,
SVN,WAGEGAP,EMPLOYEE,PC,A,2014,22.50186428,,SVN_2014,,3,4.996271439,0.049962714,,
